"","qseqid","taxon","taxonomic_level","species","genus","family","order","class","phylum","kingdom"
"1116","d49af942791b1e8a55ee1c87ae0529bc","Oncorhynchus keta","species","Oncorhynchus keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1117","d54a8d990d4e0f43a735cbd70a52f231","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1118","d559a251b83aef2a4b2f09012baa2fc1","Pholis laeta","species","Pholis laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"1119","d5718cdff16821411069cc8fc506e687","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1120","d6170b67db68dadc95a89fd7f0ea413e","Oncorhynchus gorbuscha","species","Oncorhynchus gorbuscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1121","d6f96e5bf4b7b245b288f5e05738d1af","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1122","d74160ce0fdb34fec05176e94050ca73","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1123","d75093b6d7a64bd8ca1b3dc7dea6adc7","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1124","d789e04d11c5b66cf282a282970d5591","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1125","d79f49909af0e2ccb3b111a9e8b6f1ad","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1126","d7a15cdea972ab17cfd3fac0faac5ac8","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1127","d7c705bf1a3e98ac2fc87e505cb7621f","Gasterosteus aculeatus","species","Gasterosteus aculeatus","Gasterosteus","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"1128","d7c883f9b9d7945264e4f0b36055c493","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1129","d7cbd6390be3d3839df3f783a4bce5c5","Ammodytes personatus","species","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota"
"1130","d847f6cbf52fd5ccb4f34c01c5550691","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"1131","d978051939b8cc74be8f51e60b4727a4","Mallotus villosus","species","Mallotus villosus","Mallotus","Salangidae","Osmeriformes","Actinopteri","Chordata","Eukaryota"
"1132","d9da81265cdb5ce75fe0577bc5d51035","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1133","d9fb28463342cf4a7b908e60e2736015","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"1134","da3bb0cf0e1b963ded47de06499c65ea","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1135","da5cd41cfbb64d790a6d37d6f92c049a","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1136","da6be522470b7978a76f20e3608055b4","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1137","dabade111f4ab316fe9b4300c298a732","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1138","daf7bc833a9186ab36864cb18564e1ad","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1139","dccfd7c8aa7aa3941269aa3f5d678ad6","Zaprora silenus","species","Zaprora silenus","Zaprora","Zaproridae","Perciformes","Actinopteri","Chordata","Eukaryota"
"1140","dd43cf592b43d4a9a779691657756383","Lethenteron camtschaticum","species","Lethenteron camtschaticum","Lethenteron","Petromyzontidae","Petromyzontiformes","Hyperoartia","Chordata","Eukaryota"
"1141","dd4773a290c8ec2be79b501b8e7298ca","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1142","dd6fb74880295ca901062f43921d067a","Oncorhynchus kisutch","species","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1143","dda3fd9627d98868264caf4fdf8ea35f","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1144","ddc2ac0f9f062ce60619bbe270bca1ae","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1145","ddd9d05508c321cc132caf422bf42a51","Gasterosteus aculeatus","species","Gasterosteus aculeatus","Gasterosteus","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"1146","de09edc77aacfccd2cf68b425480f13b","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1147","de2741739c6030e8347291182ca66fec","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1148","de3d0f042470140c797fa0f48be4b0af","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1149","de94e3334306c26be6f375b0269d46f6","Artedius fenestralis","species","Artedius fenestralis","Artedius","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"1150","de977d9c7ecb0c68dce0f3b4458868b2","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1151","deab10911a5998ed54ff25be9f0a5d31","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1152","deb9248cd9aec4e9dabeead93a26ad4b","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1153","ded1d2ffc96d8590176f327f9d52512e","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1154","df0c98a4fef3a92d6eb1860e83e9a39b","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1155","dfea8a3518398cbf910e0049eedc15e5","Pungitius pungitius","species","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"1156","e0156666519795d69bc8f58b17a69ffe","Gadus chalcogrammus","species","Gadus chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"1157","e068b14d8148f55b2f00369bf6cfdf1e","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1158","e0ce76b44c63bef92a9370ebd25e5d7d","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1159","e1041a2b2a6f955b2a1f56733b993236","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1160","e1073b74cb64bac02ce442c0b97269f4","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1161","e1887f43b0c236ff4d967b92535f4755","Gadus macrocephalus","species","Gadus macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"1162","e26f6b0a296e55cadc12f5a9c735a230","Pholis laeta","species","Pholis laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"1163","e2c06f039032f4882f31f835fe3c7b89","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1164","e2d4b9bfff82806289e0cb87f678cb11","Hemilepidotus jordani","species","Hemilepidotus jordani","Hemilepidotus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"1165","e3c90b93d1d2c708cb50deea0f803156","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1166","e45a9fc1e7e66bb493a8d779879f9bb3","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1167","e4822996aa11a536875869eb0917fdd7","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1168","e4d25d070b0248f6ab7988dc5b731eb8","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1169","e4fb6829e5d0d6fd1dc98627006b3eff","Stenobrachius leucopsarus","species","Stenobrachius leucopsarus","Stenobrachius","Myctophidae","Myctophiformes","Actinopteri","Chordata","Eukaryota"
"1170","e4ffeb5881dd39de1eef28b2bc1822dc","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1171","e54446c2d4cab32bb44cd9d0ff76ee8d","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1172","e54be6a95c26f56bf7f5ea8c14d76895","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1173","e56fb11b05c4148258743fbdba3354a2","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1174","e5b95f8cb5b1319132e7651003691d44","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1175","e656beec056d7f6713800a71ab7417f4","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1176","e6f886c69bcaa1272582355759759107","Pungitius pungitius","species","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"1177","e718a7ad5a2f88df5b5fe2effedf5c6e","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"1178","e778fa81be0ac45a8688f50d46e83d73","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1179","e79878c7a48ff8a7668727531a40f9dd","Lota lota","species","Lota lota","Lota","Lotidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"1180","e79c4a942e2e06332b9862c88f46b4d7","Pungitius pungitius","species","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"1181","e85fee1c4fea4c1917c69e1a4296eb6a","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1182","e92ade0d2ce51bbb578d51f21ded84fc","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1183","ea0052afebb766131fe9fa88132260c4","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1184","ea347741f932b6581202c8ad5d8f3658","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1185","ea41f01907ac2c7e1fdc3ab7ee831890","Oncorhynchus kisutch","species","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1186","ea99099de4cf18efba9675d91e816b1e","Artedius fenestralis","species","Artedius fenestralis","Artedius","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"1187","ead08b847195afb8e0c0bd5ced31b35c","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1188","eb7b54062ef6bf01e1c94ad5a6c59370","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1189","eba5440548f5c89d2f65fffce2cb273f","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1190","ebbc17b448348ea00862f4e6cf349852","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1191","ebc52de9c7f19677ce83ac48efe4bb57","Oncorhynchus nerka","species","Oncorhynchus nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1192","ec0d9be0b4ca1469b76ae12380b4e74c","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"1193","ec68e2d7dea285fe132b34ad82f5793e","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1194","ecaf55bc0299ca0e8646b79c4623076d","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1195","ed25b5e4eade5382c4953ef659fbab18","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1196","ed56844abae8a215fb1aafbe4bb3e3bf","Pungitius pungitius","species","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"1197","ed62a3ac4bbf9903e9bf9ffdeb4ba185","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1198","ed7672a105a59845b755ace50d2c9842","Oncorhynchus kisutch","species","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1199","ed8323e8f437bbcdb2dfe957afc9288d","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1200","ed95f855883594bf936b3de80a46acee","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1201","edf64e4d2141072dcf65f06330459050","Gadus macrocephalus","species","Gadus macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
"1202","ee4661f20cb28d16cab7e26077f67277","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1203","eeac70cb85dc5b863a4869a1228e70b6","Trichodon trichodon","species","Trichodon trichodon","Trichodon","Trichodontidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"1204","eeb717dc343d863ba7f381e9627a147d","Ammodytes personatus","species","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota"
"1205","eebcdc1db30b7dab3d2c8f796e281cf1","Pungitius pungitius","species","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"1206","eefddbb0cb9f04a6d15337801fe43509","Pungitius pungitius","species","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"1207","ef715f0501a73c1f92152d1076b21a48","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1208","efa4d3480733e0ae4bc550d78f33bc21","Pungitius pungitius","species","Pungitius pungitius","Pungitius","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota"
"1209","efbb955f097a4d5dd06c3e35ddc8f591","Platichthys stellatus","species","Platichthys stellatus","Platichthys","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota"
"1210","efc5368945f8e1228ebace3668cb057e","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1211","f03116ecc48194f3bd37836fbad513dc","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1212","f05a7aafad116cbb4abc524c807a6122","Ammodytes personatus","species","Ammodytes personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota"
"1213","f0764cd6609a609491251c009d694df8","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1214","f081ea7a6c7e19a83d3cd0f39c9c3123","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1215","f0e59da0b5c0cc3e464b0375f4c853b9","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1216","f115adb417e0e1e5bffaf5027890d715","Oncorhynchus kisutch","species","Oncorhynchus kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1217","f1b9f0b68f9c4c3c6ec608549525a08a","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1218","f20cd030c5363dc38efb3cb2dba39b2b","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1219","f2ed68fb947a729861a7f002ee34c408","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1220","f3558ff3d32f1b84531995140e9c7b3c","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1221","f380110555c088bf332f4a5177d83418","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1222","f3c80bec4c0f5582f4219d56215f6e51","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1223","f429231fc3bbf5c43b1bc7f7ec5af3e9","Salmo salar","species","Salmo salar","Salmo","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1224","f4c6236336d819b6bc3098449cac9060","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1225","f4e6ca35108df396c0c0030134acee40","Coregonus laurettae","species","Coregonus laurettae","Coregonus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota"
"1226","f52ab1e4ee9e63575d7510343d0d00c4","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1227","f54a3fd018bd4374ea01a7cac668fc02","Clupea pallasii","species","Clupea pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota"
"1228","f5fa10fd9aa681ee0be0e119e866c44d","Eleginus gracilis","species","Eleginus gracilis","Eleginus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota"
