Region,Region.Code,code,Site,site.letter,Sample,sampling.date.code,sampling.set,bottle.number,sample.name.library.prep,SamplingDate,SamplingMonth,SamplingYear.x,Buffer,Extraction.Status,sample.box,Library.Preparation.Status..MiFish.,Library.Preparation.Status..16s_Metazoa.,Library.Preparation.Status..MarVer.,field.notes,lab.notes
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set3_2,421,3,2,kbw421s32,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set3_3,421,3,3,kbw421s33,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set3_3,421,3,3,kbw421s33,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set1_3_4,421,3,4,kbw421s34,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set1_3_4,421,3,4,kbw421s34,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set5_1,421,5,1,kbw421s51,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set5_1,421,5,1,kbw421s51,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set5_2,421,5,2,kbw421s52,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set5_2,421,5,2,kbw421s52,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set5_3,421,5,3,kbw421s53,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set5_3,421,5,3,kbw421s53,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set5_4,421,5,4,kbw421s54,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4-2-21_Set5_4,421,5,4,kbw421s54,4/2/21,April,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set1_NC,921,1,NC,kbw921s1NC,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set1_NC,921,1,NC,kbw921s1NC,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set1_1A,921,1,1,kbw921s11,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set1_1A,921,1,1,kbw921s11,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set1_1B,921,1,1,kbw921s11,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set1_1B,921,1,1,kbw921s11,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set1_2A,921,1,2,kbw921s12,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set1_2A,921,1,2,kbw921s12,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set1_2B,921,1,2,kbw921s12,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set1_2B,921,1,2,kbw921s12,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set1_3,921,1,3,kbw921s13,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set1_3,921,1,3,kbw921s13,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set1_4,921,1,4,kbw921s14,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set1_4,921,1,4,kbw921s14,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set3_1,921,3,1,kbw921s31,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set3_1,921,3,1,kbw921s31,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set3_2,921,3,2,kbw921s32,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set3_2,921,3,2,kbw921s32,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set3_3A,921,3,3,kbw921s33,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set3_3A,921,3,3,kbw921s33,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set3_3B,921,3,3,kbw921s33,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set3_3B,921,3,3,kbw921s33,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set3_4A,921,3,4,kbw921s34,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set3_4A,921,3,4,kbw921s34,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set3_4B ,921,3,4,kbw921s34,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set3_4B ,921,3,4,kbw921s34,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set5_1,921,5,1,kbw921s51,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set5_1,921,5,1,kbw921s51,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set5_2,921,5,2,kbw921s52,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set5_2,921,5,2,kbw921s52,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set5_3,921,5,3,kbw921s53,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set5_3,921,5,3,kbw921s53,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set5_4,921,5,4,kbw921s54,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_8-21-21_Set5_4,921,5,4,kbw921s54,8/21/21,August,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set1_NC,621,1,NC,kbw621s1NC,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set1_NC,621,1,NC,kbw621s1NC,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set1_1,621,1,1,kbw621s11,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set1_1,621,1,1,kbw621s11,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set1_2,621,1,2,kbw621s12,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set1_2,621,1,2,kbw621s12,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set1_3,621,1,3,kbw621s13,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set1_3,621,1,3,kbw621s13,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set1_4,621,1,4,kbw621s14,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set1_4,621,1,4,kbw621s14,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set3_1,621,3,1,kbw621s31,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set3_1,621,3,1,kbw621s31,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set3_2,621,3,2,kbw621s32,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set3_2,621,3,2,kbw621s32,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set3_3,621,3,3,kbw621s33,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set3_3,621,3,3,kbw621s33,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set3_4,621,3,4,kbw621s34,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set3_4,621,3,4,kbw621s34,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set5_1,621,5,1,kbw621s51,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set5_1,621,5,1,kbw621s51,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set5_2,621,5,2,kbw621s52,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set5_2,621,5,2,kbw621s52,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set5_3,621,5,3,kbw621s53,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set5_3,621,5,3,kbw621s53,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set5_4,621,5,4,kbw621s54,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-27-21_Set5_4,621,5,4,kbw621s54,5/27/21,June,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-2-21_Set1_NC,521,1,NC,kbw521s1NC,5/2/21,May,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-2-21_Set1_1,521,1,1,kbw521s11,5/2/21,May,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-2-21_Set1_2,521,1,2,kbw521s12,5/2/21,May,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-2-21_Set1_3,521,1,3,kbw521s13,5/2/21,May,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-2-21_Set1_4,521,1,4,kbw521s14,5/2/21,May,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-2-21_Set3_1,521,3,1,kbw521s31,5/2/21,May,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-2-21_Set3_2,521,3,2,kbw521s32,5/2/21,May,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-2-21_Set3_3,521,3,3,kbw521s33,5/2/21,May,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-2-21_Set3_4,521,3,4,kbw521s34,5/2/21,May,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-2-21_Set5_1,521,5,1,kbw521s51,5/2/21,May,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-2-21_Set5_2,521,5,2,kbw521s52,5/2/21,May,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-2-21_Set5_3,521,5,3,kbw521s53,5/2/21,May,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_5-2-21_Set5_4,521,5,4,kbw521s54,5/2/21,May,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set1_NC,721,1,NC,kbw721s1NC,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set1_NC,721,1,NC,kbw721s1NC,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set1_1,721,1,1,kbw721s11,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set1_1,721,1,1,kbw721s11,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set1_2,721,1,2,kbw721s12,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set1_2,721,1,2,kbw721s12,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set1_3,721,1,3,kbw721s13,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set1_3,721,1,3,kbw721s13,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set1_4,721,1,4,kbw721s14,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set1_4,721,1,4,kbw721s14,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set3_1,721,3,1,kbw721s31,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set3_1,721,3,1,kbw721s31,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set3_2,721,3,2,kbw721s32,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set3_2,721,3,2,kbw721s32,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set3_3,721,3,3,kbw721s33,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set3_3,721,3,3,kbw721s33,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set3_4,721,3,4,kbw721s34,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set3_4,721,3,4,kbw721s34,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set5_1,721,5,1,kbw721s51,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set5_1,721,5,1,kbw721s51,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set5_2,721,5,2,kbw721s52,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set5_2,721,5,2,kbw721s52,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set5_3,721,5,3,kbw721s53,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set5_3,721,5,3,kbw721s53,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set5_4,721,5,4,kbw721s54,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_6-25-21_Set5_4,721,5,4,kbw721s54,6/25/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set1_NC,821,1,NC,kbw821s1NC,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set1_NC,821,1,NC,kbw821s1NC,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set1_1,821,1,1,kbw821s11,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set1_1,821,1,1,kbw821s11,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set1_2,821,1,2,kbw821s12,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set1_2,821,1,2,kbw821s12,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set1_3,821,1,3,kbw821s13,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set1_3,821,1,3,kbw821s13,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set1_4,821,1,4,kbw821s14,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set1_4,821,1,4,kbw821s14,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set3_1,821,3,1,kbw821s31,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set3_1,821,3,1,kbw821s31,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set3_2,821,3,2,kbw821s32,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set3_2,821,3,2,kbw821s32,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set3_3,821,3,3,kbw821s33,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set3_3,821,3,3,kbw821s33,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set3_4,821,3,4,kbw821s34,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set3_4,821,3,4,kbw821s34,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set5_1,821,5,1,kbw821s51,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set5_1,821,5,1,kbw821s51,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set5_2,821,5,2,kbw821s52,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set5_2,821,5,2,kbw821s52,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set5_3,821,5,3,kbw821s53,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set5_3,821,5,3,kbw821s53,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set5_4,821,5,4,kbw821s54,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_7-24-21_Set5_4,821,5,4,kbw821s54,7/24/21,July,2021,ethanol ,complete,kb wos box 1,,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4_18_22_Set1_NC,422,1,NC,kbw422s1NC,4/18/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4_18_22_Set1_1,422,1,1,kbw422s11,4/18/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4_18_22_Set1_2,422,1,2,kbw422s12,4/18/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4_18_22_Set1_3,422,1,3,kbw422s13,4/18/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
Kachemak Bay ,kb,kbwsi,wosnesenski,w,WOS_4_18_22_Set1_4A,422,1,4,kbw422s14,4/18/22,Apr,2022,ethanol ,complete,,L20230323,NA,NA,NA,
